,seq,stdDay,gubun,gubunCn,gubunEn,deathCnt,incDec,isolClearCnt,qurRate,defCnt,isolIngCnt,overFlowCnt,localOccCnt,createDt,updateDt
248,249,2020년 3월 16일 00시,전북,,,,,4.0,0.39,7.0,,,,2020-03-16 10:44:17.17,
249,250,2020년 3월 16일 00시,전남,,,,,2.0,0.21,4.0,,,,2020-03-16 10:44:17.17,
250,251,2020년 3월 16일 00시,경북,,,17.0,7.0,178.0,43.72,1164.0,,,,2020-03-16 10:44:17.17,
251,252,2020년 3월 16일 00시,경남,,,,,20.0,2.53,85.0,,,,2020-03-16 10:44:17.17,
252,253,2020년 3월 16일 00시,제주,,,,,2.0,0.60,4.0,,,,2020-03-16 10:44:17.17,
253,254,2020년 3월 16일 00시,검역,,,,4.0,,-,4.0,,,,2020-03-16 10:44:17.17,
254,255,2020년 3월 17일 00시,합계,,,81.0,84.0,1401.0,16.05,8320.0,,,,2020-03-17 10:46:26.26,
255,256,2020년 3월 17일 00시,서울,,,,12.0,55.0,2.72,265.0,,,,2020-03-17 10:46:26.26,
256,257,2020년 3월 17일 00시,부산,,,1.0,,54.0,3.14,107.0,,,,2020-03-17 10:46:26.26,
257,258,2020년 3월 17일 00시,대구,,,57.0,32.0,947.0,250.28,6098.0,,,,2020-03-17 10:46:26.26,
258,259,2020년 3월 17일 00시,인천,,,,1.0,5.0,1.05,31.0,,,,2020-03-17 10:46:26.26,
259,260,2020년 3월 17일 00시,광주,,,,,6.0,1.1,16.0,,,,2020-03-17 10:46:26.26,
260,261,2020년 3월 17일 00시,대전,,,,,4.0,1.49,22.0,,,,2020-03-17 10:46:26.26,
261,262,2020년 3월 17일 00시,울산,,,,,8.0,2.44,28.0,,,,2020-03-17 10:46:26.26,
262,263,2020년 3월 17일 00시,세종,,,,,,11.68,40.0,,,,2020-03-17 10:46:26.26,
263,264,2020년 3월 17일 00시,경기,,,3.0,31.0,55.0,1.98,262.0,,,,2020-03-17 10:46:26.26,
264,265,2020년 3월 17일 00시,강원,,,1.0,,8.0,1.88,29.0,,,,2020-03-17 10:46:26.26,
265,266,2020년 3월 17일 00시,충북,,,,,5.0,1.94,31.0,,,,2020-03-17 10:46:26.26,
266,267,2020년 3월 17일 00시,충남,,,,,15.0,5.42,115.0,,,,2020-03-17 10:46:26.26,
267,268,2020년 3월 17일 00시,전북,,,,,4.0,0.39,7.0,,,,2020-03-17 10:46:26.26,
268,269,2020년 3월 17일 00시,전남,,,,,2.0,0.21,4.0,,,,2020-03-17 10:46:26.26,
269,270,2020년 3월 17일 00시,경북,,,19.0,5.0,209.0,43.91,1169.0,,,,2020-03-17 10:46:26.26,
270,271,2020년 3월 17일 00시,경남,,,,1.0,22.0,2.56,86.0,,,,2020-03-17 10:46:26.26,
271,272,2020년 3월 17일 00시,제주,,,,,2.0,0.6,4.0,,,,2020-03-17 10:46:26.26,
272,273,2020년 3월 17일 00시,검역,,,,2.0,,-,6.0,,,,2020-03-17 10:46:26.26,
273,274,2020년 3월 18일 00시,합계,,,84.0,93.0,1540.0,16.23,8413.0,,,,2020-03-18 10:28:55.55,
274,275,2020년 3월 18일 00시,서울,,,,5.0,55.0,2.77,270.0,,,,2020-03-18 10:28:55.55,
275,276,2020년 3월 18일 00시,부산,,,1.0,,58.0,3.14,107.0,,,,2020-03-18 10:28:55.55,
276,277,2020년 3월 18일 00시,대구,,,58.0,46.0,1048.0,252.17,6144.0,,,,2020-03-18 10:28:55.55,
277,278,2020년 3월 18일 00시,인천,,,,1.0,5.0,1.08,32.0,,,,2020-03-18 10:28:55.55,
278,279,2020년 3월 18일 00시,광주,,,,1.0,6.0,1.17,17.0,,,,2020-03-18 10:28:55.55,
279,280,2020년 3월 18일 00시,대전,,,,,4.0,1.49,22.0,,,,2020-03-18 10:28:55.55,
280,281,2020년 3월 18일 00시,울산,,,,2.0,9.0,2.62,30.0,,,,2020-03-18 10:28:55.55,
281,282,2020년 3월 18일 00시,세종,,,,1.0,,11.98,41.0,,,,2020-03-18 10:28:55.55,
282,283,2020년 3월 18일 00시,경기,,,3.0,15.0,59.0,2.09,277.0,,,,2020-03-18 10:28:55.55,
283,284,2020년 3월 18일 00시,강원,,,1.0,1.0,8.0,1.95,30.0,,,,2020-03-18 10:28:55.55,
284,285,2020년 3월 18일 00시,충북,,,,1.0,5.0,2.00,32.0,,,,2020-03-18 10:28:55.55,
285,286,2020년 3월 18일 00시,충남,,,,3.0,16.0,5.56,118.0,,,,2020-03-18 10:28:55.55,
286,287,2020년 3월 18일 00시,전북,,,,2.0,5.0,0.50,9.0,,,,2020-03-18 10:28:55.55,
287,288,2020년 3월 18일 00시,전남,,,,1.0,2.0,0.27,5.0,,,,2020-03-18 10:28:55.55,
288,289,2020년 3월 18일 00시,경북,,,21.0,9.0,235.0,44.24,1178.0,,,,2020-03-18 10:28:55.55,
289,290,2020년 3월 18일 00시,경남,,,,,23.0,2.56,86.0,,,,2020-03-18 10:28:55.55,
290,291,2020년 3월 18일 00시,제주,,,,,2.0,0.60,4.0,,,,2020-03-18 10:28:55.55,
291,292,2020년 3월 18일 00시,검역,,,,5.0,,-,11.0,,,,2020-03-18 10:28:55.55,
292,293,2020년 3월 19일 00시,합계,合,Total,91.0,152.0,1947.0,16.52,8565.0,,,,2020-03-19 10:34:03.03,2020-03-20 10:38:27.27
293,294,2020년 3월 19일 00시,서울,首尔,Seoul,,12.0,58.0,2.9,282.0,,,,2020-03-19 10:34:03.03,2020-03-20 9:17:13.13
294,295,2020년 3월 19일 00시,부산,釜山,Busan,1.0,,58.0,3.14,107.0,,,,2020-03-19 10:34:03.03,
295,296,2020년 3월 19일 00시,대구,大邱,Daegu,65.0,97.0,1382.0,256.15,6241.0,,,,2020-03-19 10:34:03.03,
296,297,2020년 3월 19일 00시,인천,仁川,Incheon,,,6.0,1.08,32.0,,,,2020-03-19 10:34:03.03,
297,298,2020년 3월 19일 00시,광주,光州,Gwangju,,,7.0,1.17,17.0,,,,2020-03-19 10:34:03.03,
298,299,2020년 3월 19일 00시,대전,大田,Daejeon,,,4.0,1.49,22.0,,,,2020-03-19 10:34:03.03,
299,300,2020년 3월 19일 00시,울산,蔚山,Ulsan,,6.0,9.0,3.14,36.0,,,,2020-03-19 10:34:03.03,
300,301,2020년 3월 19일 00시,세종,世宗,Sejong,,,,11.98,41.0,,,,2020-03-19 10:34:03.03,
301,302,2020년 3월 19일 00시,경기,京畿,Gyeonggi-do,3.0,18.0,64.0,2.23,295.0,,,,2020-03-19 10:34:03.03,
302,303,2020년 3월 19일 00시,강원,江原,Gangwon-do,1.0,,9.0,1.95,30.0,,,,2020-03-19 10:34:03.03,
303,304,2020년 3월 19일 00시,충북,忠北,Chungcheongbuk-do,,1.0,5.0,2.06,33.0,,,,2020-03-19 10:34:03.03,
304,305,2020년 3월 19일 00시,충남,忠南,Chungcheongnam-do,,,31.0,5.56,118.0,,,,2020-03-19 10:34:03.03,
305,306,2020년 3월 19일 00시,전북,全北,Jeollabuk-do,,1.0,5.0,0.55,10.0,,,,2020-03-19 10:34:03.03,
306,307,2020년 3월 19일 00시,전남,全南,Jeollanam-do,,,3.0,0.27,5.0,,,,2020-03-19 10:34:03.03,
307,308,2020년 3월 19일 00시,경북,？北,Gyeongsangbuk-do,21.0,12.0,275.0,44.69,1190.0,,,,2020-03-19 10:34:03.03,
308,309,2020년 3월 19일 00시,경남,？南,Gyeongsangnam-do,,,29.0,2.56,86.0,,,,2020-03-19 10:34:03.03,
309,310,2020년 3월 19일 00시,제주,？州,Jeju,,,2.0,0.6,4.0,,,,2020-03-19 10:34:03.03,
310,311,2020년 3월 19일 00시,검역,,Lazaretto,,5.0,,-,16.0,,,,2020-03-19 10:34:03.03,
311,312,2020년 3월 20일 00시,합계,合计,Total,94.0,87.0,2233.0,16.69,8652.0,,,,2020-03-20 10:38:48.48,
312,313,2020년 3월 20일 00시,서울,首尔,Seoul,,17.0,64.0,3.07,299.0,,,,2020-03-20 10:38:48.48,
313,314,2020년 3월 20일 00시,부산,釜山,Busan,1.0,1.0,60.0,3.17,108.0,,,,2020-03-20 10:38:48.48,
314,315,2020년 3월 20일 00시,대구,大邱,Daegu,67.0,34.0,1577.0,257.54,6275.0,,,,2020-03-20 10:38:48.48,
315,316,2020년 3월 20일 00시,인천,仁川,Incheon,,4.0,7.0,1.22,36.0,,,,2020-03-20 10:38:48.48,
316,317,2020년 3월 20일 00시,광주,光州,Gwangju,,1.0,10.0,1.24,18.0,,,,2020-03-20 10:38:48.48,
317,318,2020년 3월 20일 00시,대전,大田,Daejeon,,,5.0,1.49,22.0,,,,2020-03-20 10:38:48.48,
318,319,2020년 3월 20일 00시,울산,蔚山,Ulsan,,,11.0,3.14,36.0,,,,2020-03-20 10:38:48.48,
319,320,2020년 3월 20일 00시,세종,世宗,Sejong,,,,11.98,41.0,,,,2020-03-20 10:38:48.48,
320,321,2020년 3월 20일 00시,경기,京畿,Gyeonggi-do,3.0,14.0,66.0,2.33,309.0,,,,2020-03-20 10:38:48.48,
321,322,2020년 3월 20일 00시,강원,江原,Gangwon-do,1.0,,10.0,1.95,30.0,,,,2020-03-20 10:38:48.48,
322,323,2020년 3월 20일 00시,충북,忠北,Chungcheongbuk-do,,,6.0,2.06,33.0,,,,2020-03-20 10:38:48.48,
323,324,2020년 3월 20일 00시,충남,忠南,Chungcheongnam-do,,1.0,32.0,5.61,119.0,,,,2020-03-20 10:38:48.48,
324,325,2020년 3월 20일 00시,전북,全北,Jeollabuk-do,,,7.0,0.55,10.0,,,,2020-03-20 10:38:48.48,
325,326,2020년 3월 20일 00시,전남,全南,Jeollanam-do,,,3.0,0.27,5.0,,,,2020-03-20 10:38:48.48,
326,327,2020년 3월 20일 00시,경북,庆北,Gyeongsangbuk-do,22.0,13.0,340.0,45.18,1203.0,,,,2020-03-20 10:38:48.48,
327,328,2020년 3월 20일 00시,경남,庆南,Gyeongsangnam-do,,1.0,33.0,2.59,87.0,,,,2020-03-20 10:38:48.48,
328,329,2020년 3월 20일 00시,제주,济州,Jeju,,,2.0,0.6,4.0,,,,2020-03-20 10:38:48.48,
329,330,2020년 3월 20일 00시,검역,隔離區,Lazaretto,,1.0,,-,17.0,,,,2020-03-20 10:38:48.48,2020-03-20 14:20:06.06
330,331,2020년 3월 21일 00시,합계,合计,Total,102.0,147.0,2612.0,16.97,8799.0,,,,2020-03-21 10:47:16.16,
331,332,2020년 3월 21일 00시,서울,首尔,Seoul,,15.0,64.0,3.23,314.0,,,,2020-03-21 10:47:16.16,
332,333,2020년 3월 21일 00시,부산,釜山,Busan,1.0,,67.0,3.17,108.0,,,,2020-03-21 10:47:16.16,
333,334,2020년 3월 21일 00시,대구,大邱,Daegu,73.0,69.0,1861.0,260.37,6344.0,,,,2020-03-21 10:47:16.16,
334,335,2020년 3월 21일 00시,인천,仁川,Incheon,,4.0,7.0,1.35,40.0,,,,2020-03-21 10:47:16.16,
335,336,2020년 3월 21일 00시,광주,光州,Gwangju,,,10.0,1.24,18.0,,,,2020-03-21 10:47:16.16,
336,337,2020년 3월 21일 00시,대전,大田,Daejeon,,,5.0,1.49,22.0,,,,2020-03-21 10:47:16.16,
337,338,2020년 3월 21일 00시,울산,蔚山,Ulsan,,,11.0,3.14,36.0,,,,2020-03-21 10:47:16.16,
338,339,2020년 3월 21일 00시,세종,世宗,Sejong,,,2.0,11.98,41.0,,,,2020-03-21 10:47:16.16,
339,340,2020년 3월 21일 00시,경기,京畿,Gyeonggi-do,3.0,12.0,79.0,2.42,321.0,,,,2020-03-21 10:47:16.16,
340,341,2020년 3월 21일 00시,강원,江原,Gangwon-do,1.0,,12.0,1.95,30.0,,,,2020-03-21 10:47:16.16,
341,342,2020년 3월 21일 00시,충북,忠北,Chungcheongbuk-do,,1.0,8.0,2.13,34.0,,,,2020-03-21 10:47:16.16,
342,343,2020년 3월 21일 00시,충남,忠南,Chungcheongnam-do,,,39.0,5.61,119.0,,,,2020-03-21 10:47:16.16,
343,344,2020년 3월 21일 00시,전북,全北,Jeollabuk-do,,,7.0,0.55,10.0,,,,2020-03-21 10:47:16.16,
344,345,2020년 3월 21일 00시,전남,全南,Jeollanam-do,,,3.0,0.27,5.0,,,,2020-03-21 10:47:16.16,
345,346,2020년 3월 21일 00시,경북,庆北,Gyeongsangbuk-do,24.0,40.0,395.0,46.69,1243.0,,,,2020-03-21 10:47:16.16,
346,347,2020년 3월 21일 00시,경남,庆南,Gyeongsangnam-do,,,40.0,2.59,87.0,,,,2020-03-21 10:47:16.16,
347,348,2020년 3월 21일 00시,제주,济州,Jeju,,,2.0,0.6,4.0,,,,2020-03-21 10:47:16.16,
348,349,2020년 3월 21일 00시,검역,隔離區,Lazaretto,,6.0,,-,23.0,,,,2020-03-21 10:47:16.16,
349,350,2020년 3월 22일 00시,합계,合计,Total,104.0,98.0,2909.0,17.16,8897.0,,,,2020-03-22 10:33:31.31,
350,351,2020년 3월 22일 00시,서울,首尔,Seoul,,10.0,64.0,3.33,324.0,,,,2020-03-22 10:33:31.31,
351,352,2020년 3월 22일 00시,부산,釜山,Busan,1.0,,69.0,3.17,108.0,,,,2020-03-22 10:33:31.31,
352,353,2020년 3월 22일 00시,대구,大邱,Daegu,75.0,43.0,2107.0,262.14,6387.0,,,,2020-03-22 10:33:31.31,
353,354,2020년 3월 22일 00시,인천,仁川,Incheon,,,8.0,1.35,40.0,,,,2020-03-22 10:33:31.31,
354,355,2020년 3월 22일 00시,광주,光州,Gwangju,,1.0,10.0,1.3,19.0,,,,2020-03-22 10:33:31.31,
355,356,2020년 3월 22일 00시,대전,大田,Daejeon,,2.0,6.0,1.63,24.0,,,,2020-03-22 10:33:31.31,
356,357,2020년 3월 22일 00시,울산,蔚山,Ulsan,,,12.0,3.14,36.0,,,,2020-03-22 10:33:31.31,
357,358,2020년 3월 22일 00시,세종,世宗,Sejong,,,3.0,11.98,41.0,,,,2020-03-22 10:33:31.31,
358,359,2020년 3월 22일 00시,경기,京畿,Gyeonggi-do,3.0,16.0,82.0,2.54,337.0,,,,2020-03-22 10:33:31.31,
359,360,2020년 3월 22일 00시,강원,江原,Gangwon-do,1.0,,13.0,1.95,30.0,,,,2020-03-22 10:33:31.31,
360,361,2020년 3월 22일 00시,충북,忠北,Chungcheongbuk-do,,1.0,9.0,2.19,35.0,,,,2020-03-22 10:33:31.31,
361,362,2020년 3월 22일 00시,충남,忠南,Chungcheongnam-do,,1.0,39.0,5.65,120.0,,,,2020-03-22 10:33:31.31,
362,363,2020년 3월 22일 00시,전북,全北,Jeollabuk-do,,,7.0,0.55,10.0,,,,2020-03-22 10:33:31.31,
363,364,2020년 3월 22일 00시,전남,全南,Jeollanam-do,,1.0,3.0,0.32,6.0,,,,2020-03-22 10:33:31.31,
364,365,2020년 3월 22일 00시,경북,庆北,Gyeongsangbuk-do,24.0,11.0,432.0,47.1,1254.0,,,,2020-03-22 10:33:31.31,
365,366,2020년 3월 22일 00시,경남,庆南,Gyeongsangnam-do,,1.0,42.0,2.62,88.0,,,,2020-03-22 10:33:31.31,
366,367,2020년 3월 22일 00시,제주,济州,Jeju,,,3.0,0.6,4.0,,,,2020-03-22 10:33:31.31,
367,368,2020년 3월 22일 00시,검역,隔離區,Lazaretto,,11.0,,-,34.0,,,,2020-03-22 10:33:31.31,
368,369,2020년 3월 23일 00시,합계,合计,Total,111.0,64.0,3166.0,17.28,8961.0,,,,2020-03-23 10:30:07.07,
369,370,2020년 3월 23일 00시,서울,首尔,Seoul,,6.0,64.0,3.39,330.0,,,,2020-03-23 10:30:07.07,
370,371,2020년 3월 23일 00시,부산,釜山,Busan,1.0,1.0,71.0,3.19,109.0,,,,2020-03-23 10:30:07.07,
371,372,2020년 3월 23일 00시,대구,大邱,Daegu,82.0,24.0,2305.0,263.12,6411.0,,,,2020-03-23 10:30:07.07,
372,373,2020년 3월 23일 00시,인천,仁川,Incheon,,,8.0,1.35,40.0,,,,2020-03-23 10:30:07.07,
373,374,2020년 3월 23일 00시,광주,光州,Gwangju,,,10.0,1.30,19.0,,,,2020-03-23 10:30:07.07,
374,375,2020년 3월 23일 00시,대전,大田,Daejeon,,,6.0,1.63,24.0,,,,2020-03-23 10:30:07.07,
375,376,2020년 3월 23일 00시,울산,蔚山,Ulsan,,,17.0,3.14,36.0,,,,2020-03-23 10:30:07.07,
376,377,2020년 3월 23일 00시,세종,世宗,Sejong,,1.0,3.0,12.27,42.0,,,,2020-03-23 10:30:07.07,
377,378,2020년 3월 23일 00시,경기,京畿,Gyeonggi-do,3.0,14.0,88.0,2.65,351.0,,,,2020-03-23 10:30:07.07,
378,379,2020년 3월 23일 00시,강원,江原,Gangwon-do,1.0,,14.0,1.95,30.0,,,,2020-03-23 10:30:07.07,
379,380,2020년 3월 23일 00시,충북,忠北,Chungcheongbuk-do,,2.0,9.0,2.31,37.0,,,,2020-03-23 10:30:07.07,
380,381,2020년 3월 23일 00시,충남,忠南,Chungcheongnam-do,,,44.0,5.65,120.0,,,,2020-03-23 10:30:07.07,
381,382,2020년 3월 23일 00시,전북,全北,Jeollabuk-do,,,7.0,0.55,10.0,,,,2020-03-23 10:30:07.07,
382,383,2020년 3월 23일 00시,전남,全南,Jeollanam-do,,,3.0,0.32,6.0,,,,2020-03-23 10:30:07.07,
383,384,2020년 3월 23일 00시,경북,庆北,Gyeongsangbuk-do,24.0,2.0,469.0,47.17,1256.0,,,,2020-03-23 10:30:07.07,
384,385,2020년 3월 23일 00시,경남,庆南,Gyeongsangnam-do,,1.0,45.0,2.65,89.0,,,,2020-03-23 10:30:07.07,
385,386,2020년 3월 23일 00시,제주,济州,Jeju,,,3.0,0.60,4.0,,,,2020-03-23 10:30:07.07,
386,387,2020년 3월 23일 00시,검역,隔離區,Lazaretto,,13.0,,-,47.0,,,,2020-03-23 10:30:07.07,
387,388,2020년 3월 24일 00시,합계,合计,Total,120.0,76.0,3507.0,17.43,9037.0,,,,2020-03-24 10:50:06.06,
388,389,2020년 3월 24일 00시,서울,首尔,Seoul,,4.0,72.0,3.43,334.0,,,,2020-03-24 10:50:06.06,
389,390,2020년 3월 24일 00시,부산,釜山,Busan,1.0,2.0,71.0,3.25,111.0,,,,2020-03-24 10:50:06.06,
390,391,2020년 3월 24일 00시,대구,大邱,Daegu,88.0,31.0,2571.0,264.4,6442.0,,,,2020-03-24 10:50:06.06,
391,392,2020년 3월 24일 00시,인천,仁川,Incheon,,1.0,8.0,1.39,41.0,,,,2020-03-24 10:50:06.06,
392,393,2020년 3월 24일 00시,광주,光州,Gwangju,,,11.0,1.30,19.0,,,,2020-03-24 10:50:06.06,
393,394,2020년 3월 24일 00시,대전,大田,Daejeon,,,6.0,1.63,24.0,,,,2020-03-24 10:50:06.06,
394,395,2020년 3월 24일 00시,울산,蔚山,Ulsan,,,18.0,3.14,36.0,,,,2020-03-24 10:50:06.06,
395,396,2020년 3월 24일 00시,세종,世宗,Sejong,,,3.0,12.27,42.0,,,,2020-03-24 10:50:06.06,
396,397,2020년 3월 24일 00시,경기,京畿,Gyeonggi-do,4.0,15.0,97.0,2.76,366.0,,,,2020-03-24 10:50:06.06,
397,398,2020년 3월 24일 00시,강원,江原,Gangwon-do,1.0,,14.0,1.95,30.0,,,,2020-03-24 10:50:06.06,
398,399,2020년 3월 24일 00시,충북,忠北,Chungcheongbuk-do,,1.0,11.0,2.38,38.0,,,,2020-03-24 10:50:06.06,
399,400,2020년 3월 24일 00시,충남,忠南,Chungcheongnam-do,,,56.0,5.65,120.0,,,,2020-03-24 10:50:06.06,
400,401,2020년 3월 24일 00시,전북,全北,Jeollabuk-do,,,7.0,0.55,10.0,,,,2020-03-24 10:50:06.06,
401,402,2020년 3월 24일 00시,전남,全南,Jeollanam-do,,,3.0,0.32,6.0,,,,2020-03-24 10:50:06.06,
402,403,2020년 3월 24일 00시,경북,庆北,Gyeongsangbuk-do,26.0,1.0,507.0,47.21,1257.0,,,,2020-03-24 10:50:06.06,
403,404,2020년 3월 24일 00시,경남,庆南,Gyeongsangnam-do,,1.0,48.0,2.68,90.0,,,,2020-03-24 10:50:06.06,
404,405,2020년 3월 24일 00시,제주,济州,Jeju,,,4.0,0.60,4.0,,,,2020-03-24 10:50:06.06,
405,406,2020년 3월 24일 00시,검역,隔離區,Lazaretto,,20.0,,-,67.0,,,,2020-03-24 10:50:06.06,
406,407,2020년 3월 25일 00시,합계,合计,Total,126.0,100.0,3730.0,17.62,9137.0,,,,2020-03-25 10:41:04.04,
407,408,2020년 3월 25일 00시,서울,首尔,Seoul,,13.0,72.0,3.43,347.0,,,,2020-03-25 10:41:04.04,
408,409,2020년 3월 25일 00시,부산,釜山,Busan,1.0,1.0,73.0,3.25,112.0,,,,2020-03-25 10:41:04.04,
409,410,2020년 3월 25일 00시,대구,大邱,Daegu,92.0,14.0,2740.0,264.4,6456.0,,,,2020-03-25 10:41:04.04,
410,411,2020년 3월 25일 00시,인천,仁川,Incheon,,1.0,10.0,1.39,42.0,,,,2020-03-25 10:41:04.04,
411,412,2020년 3월 25일 00시,광주,光州,Gwangju,,,11.0,1.30,19.0,,,,2020-03-25 10:41:04.04,2020-03-25 10:41:22.22
412,413,2020년 3월 25일 00시,대전,大田,Daejeon,,,6.0,1.63,24.0,,,,2020-03-25 10:41:04.04,2020-03-25 10:41:42.42
413,414,2020년 3월 25일 00시,울산,蔚山,Ulsan,,1.0,19.0,3.14,37.0,,,,2020-03-25 10:41:04.04,
414,415,2020년 3월 25일 00시,세종,世宗,Sejong,,2.0,3.0,12.27,44.0,,,,2020-03-25 10:41:04.04,
415,416,2020년 3월 25일 00시,경기,京畿,Gyeonggi-do,4.0,21.0,100.0,2.76,387.0,,,,2020-03-25 10:41:04.04,
416,417,2020년 3월 25일 00시,강원,江原,Gangwon-do,1.0,1.0,15.0,1.95,31.0,,,,2020-03-25 10:41:04.04,
417,418,2020년 3월 25일 00시,충북,忠北,Chungcheongbuk-do,,,13.0,2.38,38.0,,,,2020-03-25 10:41:04.04,
418,419,2020년 3월 25일 00시,충남,忠南,Chungcheongnam-do,,3.0,65.0,5.65,123.0,,,,2020-03-25 10:41:04.04,
419,420,2020년 3월 25일 00시,전북,全北,Jeollabuk-do,,,7.0,0.55,10.0,,,,2020-03-25 10:41:04.04,
420,421,2020년 3월 25일 00시,전남,全南,Jeollanam-do,,2.0,3.0,0.32,8.0,,,,2020-03-25 10:41:04.04,
421,422,2020년 3월 25일 00시,경북,庆北,Gyeongsangbuk-do,28.0,5.0,538.0,47.21,1262.0,,,,2020-03-25 10:41:04.04,
422,423,2020년 3월 25일 00시,경남,庆南,Gyeongsangnam-do,,,51.0,2.68,90.0,,,,2020-03-25 10:41:04.04,
423,424,2020년 3월 25일 00시,제주,济州,Jeju,,2.0,4.0,0.60,6.0,,,,2020-03-25 10:41:04.04,
424,425,2020년 3월 25일 00시,검역,隔離區,Lazaretto,,34.0,,-,101.0,,,,2020-03-25 10:41:04.04,
425,426,2020년 3월 26일 00시,합계,合计,Total,131.0,104.0,4144.0,17.82,9241.0,,,,2020-03-26 10:50:57.57,
426,427,2020년 3월 26일 00시,서울,首尔,Seoul,,13.0,80.0,3.7,360.0,,,,2020-03-26 10:50:57.57,
427,428,2020년 3월 26일 00시,부산,釜山,Busan,2.0,,75.0,3.28,112.0,,,,2020-03-26 10:50:57.57,
428,429,2020년 3월 26일 00시,대구,大邱,Daegu,94.0,26.0,3039.0,266.04,6482.0,,,,2020-03-26 10:50:57.57,
429,430,2020년 3월 26일 00시,인천,仁川,Incheon,,1.0,11.0,1.45,43.0,,,,2020-03-26 10:50:57.57,
430,431,2020년 3월 26일 00시,광주,光州,Gwangju,,,11.0,1.30,19.0,,,,2020-03-26 10:50:57.57,
431,432,2020년 3월 26일 00시,대전,大田,Daejeon,,6.0,6.0,2.04,30.0,,,,2020-03-26 10:50:57.57,
432,433,2020년 3월 26일 00시,울산,蔚山,Ulsan,,,20.0,3.23,37.0,,,,2020-03-26 10:50:57.57,
433,434,2020년 3월 26일 00시,세종,世宗,Sejong,,,8.0,12.85,44.0,,,,2020-03-26 10:50:57.57,
434,435,2020년 3월 26일 00시,경기,京畿,Gyeonggi-do,4.0,14.0,122.0,3.03,401.0,,,,2020-03-26 10:50:57.57,
435,436,2020년 3월 26일 00시,강원,江原,Gangwon-do,1.0,,18.0,2.01,31.0,,,,2020-03-26 10:50:57.57,
436,437,2020년 3월 26일 00시,충북,忠北,Chungcheongbuk-do,,1.0,14.0,2.44,39.0,,,,2020-03-26 10:50:57.57,
437,438,2020년 3월 26일 00시,충남,忠南,Chungcheongnam-do,,1.0,68.0,5.84,124.0,,,,2020-03-26 10:50:57.57,
438,439,2020년 3월 26일 00시,전북,全北,Jeollabuk-do,,,7.0,0.55,10.0,,,,2020-03-26 10:50:57.57,
439,440,2020년 3월 26일 00시,전남,全南,Jeollanam-do,,,3.0,0.43,8.0,,,,2020-03-26 10:50:57.57,
440,441,2020년 3월 26일 00시,경북,庆北,Gyeongsangbuk-do,30.0,12.0,601.0,47.85,1274.0,,,,2020-03-26 10:50:57.57,
441,442,2020년 3월 26일 00시,경남,庆南,Gyeongsangnam-do,,,57.0,2.68,90.0,,,,2020-03-26 10:50:57.57,
442,443,2020년 3월 26일 00시,제주,济州,Jeju,,,4.0,0.89,6.0,,,,2020-03-26 10:50:57.57,
443,444,2020년 3월 26일 00시,검역,隔離區,Lazaretto,,30.0,,-,131.0,,,,2020-03-26 10:50:57.57,
444,445,2020년 3월 27일 00시,합계,合计,Total,139.0,91.0,4528.0,18.00,9332.0,,,,2020-03-27 10:39:21.21,
445,446,2020년 3월 27일 00시,서울,首尔,Seoul,,12.0,89.0,3.82,372.0,,,,2020-03-27 10:39:21.21,
446,447,2020년 3월 27일 00시,부산,釜山,Busan,2.0,1.0,81.0,3.31,113.0,,,,2020-03-27 10:39:21.21,
447,448,2020년 3월 27일 00시,대구,大邱,Daegu,98.0,34.0,3324.0,267.43,6516.0,,,,2020-03-27 10:39:21.21,
448,449,2020년 3월 27일 00시,인천,仁川,Incheon,,3.0,13.0,1.56,46.0,,,,2020-03-27 10:39:21.21,
449,450,2020년 3월 27일 00시,광주,光州,Gwangju,,1.0,11.0,1.37,20.0,,,,2020-03-27 10:39:21.21,
450,451,2020년 3월 27일 00시,대전,大田,Daejeon,,1.0,9.0,2.10,31.0,,,,2020-03-27 10:39:21.21,
451,452,2020년 3월 27일 00시,울산,蔚山,Ulsan,,2.0,20.0,3.40,39.0,,,,2020-03-27 10:39:21.21,
452,453,2020년 3월 27일 00시,세종,世宗,Sejong,,,9.0,12.85,44.0,,,,2020-03-27 10:39:21.21,
453,454,2020년 3월 27일 00시,경기,京畿,Gyeonggi-do,4.0,11.0,131.0,3.11,412.0,,,,2020-03-27 10:39:21.21,
454,455,2020년 3월 27일 00시,강원,江原,Gangwon-do,1.0,,20.0,2.01,31.0,,,,2020-03-27 10:39:21.21,
455,456,2020년 3월 27일 00시,충북,忠北,Chungcheongbuk-do,,2.0,17.0,2.56,41.0,,,,2020-03-27 10:39:21.21,
456,457,2020년 3월 27일 00시,충남,忠南,Chungcheongnam-do,,,78.0,5.84,124.0,,,,2020-03-27 10:39:21.21,
457,458,2020년 3월 27일 00시,전북,全北,Jeollabuk-do,,,7.0,0.55,10.0,,,,2020-03-27 10:39:21.21,
458,459,2020년 3월 27일 00시,전남,全南,Jeollanam-do,,,3.0,0.43,8.0,,,,2020-03-27 10:39:21.21,
459,460,2020년 3월 27일 00시,경북,庆北,Gyeongsangbuk-do,34.0,9.0,650.0,48.19,1283.0,,,,2020-03-27 10:39:21.21,
460,461,2020년 3월 27일 00시,경남,庆南,Gyeongsangnam-do,,1.0,62.0,2.71,91.0,,,,2020-03-27 10:39:21.21,
